#nextlayer contact noc@nextlayer.at
1764:10,Internet
1764:40643,Prepend (3x) to LLNW LIMELIGHT NETWORKS Peering
1764:40649,Do not announce to LLNW LIMELIGHT NETWORKS Peering
1764:40650,Received via A1,TELEKOM AUSTRIA Peering
1764:40651,Prepend (1x) to A1,TELEKOM AUSTRIA Peering
1764:40652,Prepend (2x) to A1,TELEKOM AUSTRIA Peering
1764:40653,Prepend (3x) to A1,TELEKOM AUSTRIA Peering
1764:40659,Do not announce to A1,TELEKOM AUSTRIA Peering
1764:40670,Received via FACEBOOK Peering
1764:40671,Prepend (1x) to FACEBOOK Peering
1764:40672,Prepend (2x) to FACEBOOK Peering
1764:40673,Prepend (3x) to FACEBOOK Peering
1764:40679,Do not announce to FACEBOOK Peering
1764:40680,Received via APPLE Peering
1764:40681,Prepend (1x) to APPLE Peering
1764:40682,Prepend (2x) to APPLE Peering
1764:40683,Prepend (3x) to APPLE Peering
1764:40689,Do not announce to APPLE Peering
1764:40690,Received via AMAZON Peering
1764:40691,Prepend (1x) to AMAZON Peering
1764:40692,Prepend (2x) to AMAZON Peering
1764:40693,Prepend (3x) to AMAZON Peering
1764:40699,Do not announce to AMAZON Peering
1764:40700,Received via MAGENTA TMA Peering
1764:40701,Prepend (1x) to MAGENTA TMA Peering
1764:40702,Prepend (2x) to MAGENTA TMA Peering
1764:40703,Prepend (3x) to MAGENTA TMA Peering
1764:40709,Do not announce to MAGENTA TMA Peering
1764:40710,Received via M247 Peering
1764:40711,Prepend (1x) to M247 Peering
1764:40712,Prepend (2x) to M247 Peering
1764:40713,Prepend (3x) to M247 Peering
1764:40719,Do not announce to M247 Peering
1764:40720,Received via VALVE CORP. Peering
1764:40721,Prepend (1x) to VALVE CORP. Peering
1764:40722,Prepend (2x) to VALVE CORP. Peering
1764:40723,Prepend (3x) to VALVE CORP. Peering
1764:40729,Do not announce to VALVE CORP. Peering
1764:40730,Received via NETFLIX Peering
1764:40731,Prepend (1x) to NETFLIX Peering
1764:40732,Prepend (2x) to NETFLIX Peering
1764:40733,Prepend (3x) to NETFLIX Peering
1764:40739,Do not announce to NETFLIX Peering
1764:40740,Received via WORLDSTREAM Peering
1764:40741,Prepend (1x) to WORLDSTREAM Peering
1764:40742,Prepend (2x) to WORLDSTREAM Peering
1764:40743,Prepend (3x) to WORLDSTREAM Peering
1764:40749,Do not announce to WORLDSTREAM Peering
1764:40750,Received via LEASEWEB Peering
1764:40751,Prepend (1x) to LEASEWEB Peering
1764:40752,Prepend (2x) to LEASEWEB Peering
1764:40753,Prepend (3x) to LEASEWEB Peering
1764:40759,Do not announce to LEASEWEB Peering
1764:40770,Received via AKAMAI Peering
1764:40771,Prepend (1x) to AKAMAI Peering
1764:40772,Prepend (2x) to AKAMAI Peering
1764:40773,Prepend (3x) to AKAMAI Peering
1764:40778,Force announcement to AKAMAI Peering
1764:40779,Do not announce to AKAMAI Peering
